"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/09/2000","AQS","060710025","1","30.4","ug/m3 LC","91","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"02/15/2000","AQS","060710025","1","24.9","ug/m3 LC","80","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"02/18/2000","AQS","060710025","1","13.8","ug/m3 LC","60","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"02/21/2000","AQS","060710025","1","8.1","ug/m3 LC","45","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"02/27/2000","AQS","060710025","1","37.9","ug/m3 LC","107","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/01/2000","AQS","060710025","1","22","ug/m3 LC","75","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/04/2000","AQS","060710025","1","13.3","ug/m3 LC","59","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/07/2000","AQS","060710025","1","13.5","ug/m3 LC","59","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/10/2000","AQS","060710025","1","25.7","ug/m3 LC","82","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/13/2000","AQS","060710025","1","34.9","ug/m3 LC","99","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/16/2000","AQS","060710025","1","64.5","ug/m3 LC","157","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/19/2000","AQS","060710025","1","28.8","ug/m3 LC","88","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/22/2000","AQS","060710025","1","16.4","ug/m3 LC","65","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/25/2000","AQS","060710025","1","26.4","ug/m3 LC","83","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/28/2000","AQS","060710025","1","13.3","ug/m3 LC","59","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"03/31/2000","AQS","060710025","1","5","ug/m3 LC","28","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/03/2000","AQS","060710025","1","22.4","ug/m3 LC","76","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/06/2000","AQS","060710025","1","34.7","ug/m3 LC","99","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/09/2000","AQS","060710025","1","13.7","ug/m3 LC","60","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/12/2000","AQS","060710025","1","26.2","ug/m3 LC","83","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/15/2000","AQS","060710025","1","10.6","ug/m3 LC","54","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/18/2000","AQS","060710025","1","6.5","ug/m3 LC","36","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/21/2000","AQS","060710025","1","31.5","ug/m3 LC","93","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/24/2000","AQS","060710025","1","14.8","ug/m3 LC","62","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/27/2000","AQS","060710025","1","37.8","ug/m3 LC","107","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"04/30/2000","AQS","060710025","1","14.7","ug/m3 LC","61","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/03/2000","AQS","060710025","1","17.2","ug/m3 LC","66","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/06/2000","AQS","060710025","1","24.2","ug/m3 LC","79","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/09/2000","AQS","060710025","1","21.3","ug/m3 LC","74","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/12/2000","AQS","060710025","1","13.1","ug/m3 LC","58","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/15/2000","AQS","060710025","1","8.7","ug/m3 LC","48","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/18/2000","AQS","060710025","1","17.6","ug/m3 LC","67","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/21/2000","AQS","060710025","1","27.2","ug/m3 LC","85","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/24/2000","AQS","060710025","1","16.2","ug/m3 LC","64","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"05/30/2000","AQS","060710025","1","37.5","ug/m3 LC","106","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/02/2000","AQS","060710025","1","26.3","ug/m3 LC","83","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/05/2000","AQS","060710025","1","16.5","ug/m3 LC","65","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/08/2000","AQS","060710025","1","6.5","ug/m3 LC","36","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/11/2000","AQS","060710025","1","17.1","ug/m3 LC","66","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/14/2000","AQS","060710025","1","19.5","ug/m3 LC","70","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/17/2000","AQS","060710025","1","17.5","ug/m3 LC","67","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/20/2000","AQS","060710025","1","16.7","ug/m3 LC","65","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/23/2000","AQS","060710025","1","11.5","ug/m3 LC","55","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/26/2000","AQS","060710025","1","15.4","ug/m3 LC","63","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"06/29/2000","AQS","060710025","1","20.8","ug/m3 LC","73","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"07/02/2000","AQS","060710025","1","21.6","ug/m3 LC","74","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"07/05/2000","AQS","060710025","1","32.2","ug/m3 LC","94","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"07/11/2000","AQS","060710025","1","19.2","ug/m3 LC","70","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"07/14/2000","AQS","060710025","1","14.5","ug/m3 LC","61","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"07/26/2000","AQS","060710025","1","23.6","ug/m3 LC","78","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"07/29/2000","AQS","060710025","1","23.2","ug/m3 LC","77","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/01/2000","AQS","060710025","1","18.8","ug/m3 LC","69","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/04/2000","AQS","060710025","1","18.4","ug/m3 LC","68","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/07/2000","AQS","060710025","1","18.9","ug/m3 LC","69","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/10/2000","AQS","060710025","1","14.8","ug/m3 LC","62","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/13/2000","AQS","060710025","1","19.5","ug/m3 LC","70","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/19/2000","AQS","060710025","1","19.2","ug/m3 LC","70","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/22/2000","AQS","060710025","1","23.2","ug/m3 LC","77","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/25/2000","AQS","060710025","1","20.3","ug/m3 LC","72","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/28/2000","AQS","060710025","1","13.8","ug/m3 LC","60","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
"08/31/2000","AQS","060710025","1","8.9","ug/m3 LC","49","Ontario Fire Station","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.03723364","-117.690888554"
